username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink,,,,
drsam,6/3/2014 13:04,1,1,Now up: adoptive cellular therapy for HPV+ cervical cancer. Still an impt population to serve. # ASCO14 pic.twitter.com/NHTf3mqMud,,,#,4.73873E+17,https://twitter.com/drsam/status/473872779901542400,,,,
mtmdphd,6/3/2014 13:03,1,1,“ @ drsam: CD137 + ritux in NHL combo planned # ASCO14”. # lymsm,,@,# #,4.73873E+17,https://twitter.com/mtmdphd/status/473872611248992257,,,,
KinzieHotel,6/3/2014 13:03,0,0,Thank you again to everyone who stayed & is staying w/ us for # ASCO14! We hope you enjoy(ed) # Chicago :) @ ASCO @ ChooseChicago,,@ @,# #,4.73873E+17,https://twitter.com/KinzieHotel/status/473872518395092992,,,,
slmoseley_phd,6/3/2014 13:03,0,0,"..as a nation we don't have the political will to prevent cancer."" Graham Colditz # ASCO14""",,,#,4.73873E+17,https://twitter.com/slmoseley_phd/status/473872510996320256,,,,
RyhMd,6/3/2014 13:02,0,0,"# ASCO14 Thanks to all who tweeted at ASCO, added amazingly to ASCO experience and learning, exemplary of putting technology to good work",,,#,4.73872E+17,https://twitter.com/RyhMd/status/473872428766994432,,,,
Novartis,6/3/2014 13:02,2,2,Learn more about # polycythemiavera and the need for new treatment options http://bit.ly/1ipAxGQ # ASCO14,,,# #,4.73872E+17,https://twitter.com/Novartis/status/473872369380257792,,,,
drsam,6/3/2014 13:02,0,0,"Well, at least Merkel cell cancer didn't get left out this year # ASCO14 pic.twitter.com/XRcrme8d4Z",,,#,4.73872E+17,https://twitter.com/drsam/status/473872364346699776,,,,
Roche,6/3/2014 13:02,2,6,"Overall, nearly 40% of # healthcare stakeholders were not familiar with the PHC concept. Are you? http://ow.ly/xp8Ga # ASCO14",,,# #,4.73872E+17,https://twitter.com/Roche/status/473872347792150528,,,,
Boehringer,6/3/2014 13:02,106,152,PRESS: There is large unmet need for effective treatments for Acute Myeloid # Leukaemia http://bit.ly/1p0YxFp # ASCO14,,,# #,4.73872E+17,https://twitter.com/Boehringer/status/473872292985192448,,,,
siriusinvest,6/3/2014 13:02,0,0,@ AdamsLisa @ ASCO hv read your blog. Admire your strength and courage! You'r giving hope to others. Thx! Martin (lost mom in spring to NSCLC),,@ @,,4.73872E+17,https://twitter.com/siriusinvest/status/473872237410668544,,,,
TommyJohn00,6/3/2014 13:01,1,1,Nivolumab single agent has good pfs/OS rates in pdl1 neg patients # ASCO14 # LCSM,,,# #,4.73872E+17,https://twitter.com/TommyJohn00/status/473872223359737856,,,,
Roche,6/3/2014 13:01,7,5,Bringing medicines to patients faster: About opportunities and obstacles. http://ow.ly/xp8wW # ASCO14 # healthcare,,,# #,4.73872E+17,https://twitter.com/Roche/status/473872186722500608,,,,
SusanGKomen,6/3/2014 13:01,5,3,Study co-authored by SGK Scholar Dr. Ann Partridge: “Drug Saves Fertility for Women With Cancer” via @ nytimes http://nyti.ms/1oPpuhQ # ASCO14,,@,#,4.73872E+17,https://twitter.com/SusanGKomen/status/473872186365579264,,,,
nycdoc29,6/3/2014 13:01,0,0,"# ASCO14 - GS9973 -AEs neutropenia. Efficacy in CLL 95% nodal response, ORR 49% impressive waterfall. PFS at 24w 70%",,,#,4.73872E+17,https://twitter.com/nycdoc29/status/473872167407726592,,,,
mayocliniclabs,6/3/2014 13:01,0,1,Didn’t make it to # ASCO14 in Chicago? Check out our blog to learn about our latest advancements in cancer testing. http://mayocl.in/T1r6rl,,,#,4.73872E+17,https://twitter.com/mayocliniclabs/status/473872159883165696,,,,
drsam,6/3/2014 13:01,0,0,CD137 + ritux in NHL combo planned # ASCO14,,,#,4.73872E+17,https://twitter.com/drsam/status/473872103423213568,,,,
ElderCareTeam,6/3/2014 13:01,1,0,Researchers at @ ASCO say early palliative treatment in advanced cancer patients benefits caregiver/lowered depression http://ow.ly/xzvlp,,@,,4.73872E+17,https://twitter.com/ElderCareTeam/status/473872103264235520,,,,
bioclinica,6/3/2014 13:01,1,0,RT @ Roche The # oncology treatment environment has changed substantially over the last couple of years. http://ow.ly/xp3Rs # ASCO14,,@,# #,4.73872E+17,https://twitter.com/bioclinica/status/473872081831362560,,,,
SarahCannonDocs,6/3/2014 13:01,0,1,Thank you for joining # SCRI at # ASCO14!,,,# #,4.73872E+17,https://twitter.com/SarahCannonDocs/status/473872076324241408,,,,
drsam,6/3/2014 13:00,0,4,Not nearly as exciting swimmers plot for PF-05082566/CD137 when it follows PD-1. # ASCO14 pic.twitter.com/Spjb5Ywgrh,,,#,4.73872E+17,https://twitter.com/drsam/status/473871969121599489,,,,
FoundationATCG,6/3/2014 13:00,1,0,How can you be sure that no stone is left unturned for your patients? Find out here: http://bit.ly/1hIAUfC # FoundationOne # ASCO14,,,# #,4.73872E+17,https://twitter.com/FoundationATCG/status/473871824343023616,,,,
RaphaelRousseau,6/3/2014 13:00,1,0,would pushing the # CD137 (4-1BB) accelerator do better than lifting the # PD1-PDL1 brake? # ASCO14,,,# # #,4.73872E+17,https://twitter.com/RaphaelRousseau/status/473871804126085122,,,,
Advaxis,6/3/2014 13:00,1,1,"“The results for a single treatment cycle of ADXS-HPV are very encouraging,” said Dr. Robert Petit. http://bit.ly/1tZWhAr $ ADXS # ASCO2014",,,#,4.73872E+17,https://twitter.com/Advaxis/status/473871785801166848,,,,
TommyJohn00,6/3/2014 12:59,0,2,Combination nivo ipi not as good as in melanoma # ASCO14 # LCSM also very toxic!,,,# #,4.73872E+17,https://twitter.com/TommyJohn00/status/473871689315790848,,,,
drsam,6/3/2014 12:59,0,1,Clearly way better tolerated than an CD40 drug. But little response seen. # ASCO14 pic.twitter.com/e9M5HEKSBj,,,#,4.73872E+17,https://twitter.com/drsam/status/473871568712376320,,,,
GuneetWalia,6/3/2014 12:59,2,2,Portal for 2014 @ TheALCF Young Innovators Team Award for translational # LungCancer research now open! http://www.lungcancerfoundation.org/research/grants/apply/ … # LCSM # ASCO14,,@,# # #,4.73872E+17,https://twitter.com/GuneetWalia/status/473871539469680640,,,,
Genomics_Guy,6/3/2014 12:58,0,0,Illumination to Innovation: Transforming Data into Learning | ASCO Connection http://connection.asco.org/Commentary/Article/ID/3897/Illumination-to-Innovation-Transforming-Data-into-Learning.aspx … via @ ASCO,,@,,4.73871E+17,https://twitter.com/Genomics_Guy/status/473871314151673856,,,,
nycdoc29,6/3/2014 12:58,0,0,"# ASCO14 - GS9973 Syk inhibitor in Lymphoid Malignancies Phase 2. AEs grade 3/4 pneumonia, chest pain, afib, increased AST/ALT, anemia,",,,#,4.73871E+17,https://twitter.com/nycdoc29/status/473871267360428032,,,,
n8pennell,6/3/2014 12:58,2,1,"Reck: Responses seem higher in PDL-1 pos pts, but so much variability of assay for testing that it is hard to make conclusions. # ASCO14 # LCSM",,,# #,4.73871E+17,https://twitter.com/n8pennell/status/473871262042050560,,,,
RielyMD,6/3/2014 12:57,2,1,"Rizvi #8022, nivolumab + erlotinib in patients with EGFR mutant cancer (usually at resistance), median PFS 7 months, # ASCO14",,,#8022 #,4.73871E+17,https://twitter.com/RielyMD/status/473871130517049344,,,,
drsam,6/3/2014 12:57,2,2,"Worst part of immuno activators: having to start at the MABEL. Long dose esc, requiring novel trial designs. # ASCO14 pic.twitter.com/0hXzB1Fk2q",,,#,4.73871E+17,https://twitter.com/drsam/status/473871006478508032,,,,
n8pennell,6/3/2014 12:56,0,2,Dr. Martin Reck discussing PD-1 and PDL-1 abstracts in the lung cancer metastatic poster highlights session. # ASCO14 # LCSM,,,# #,4.73871E+17,https://twitter.com/n8pennell/status/473870955929174016,,,,
RyhMd,6/3/2014 12:56,0,0,# ASCO14 DLBCL subtyping: new concept with imminent therapeutic implications pic.twitter.com/8bvZ8U1oHp,,,#,4.73871E+17,https://twitter.com/RyhMd/status/473870789964333059,,,,
drsam,6/3/2014 12:55,1,1,CD137/4-1BB is actually Pfizers second attempt at immuno activation. They had a CD40 partial agonist Ab that they killed. # ASCO14,,,#,4.73871E+17,https://twitter.com/drsam/status/473870670372147200,,,,
RielyMD,6/3/2014 12:55,0,0,"Brahmer, Abst 8021, MEDI 4736 response rate in unselected patients 16% # ASCO14",,,#,4.73871E+17,https://twitter.com/RielyMD/status/473870617004232704,,,,
deeaher,6/3/2014 12:55,1,1,“@nextprinciples: Last # ASCO14. hashtag heat map # meded # genetics # hcps # clinicaltrials https://twitter.com/nextprinciples/status/473865129595912193/photo/1pic.twitter.com/yRfrlFJxdk ” @ SAPHealthcare @ SAPStartups,,@nextprinciples @ @,# # # # #,4.73871E+17,https://twitter.com/deeaher/status/473870514340245504,,,,
CitelineMarkY,6/3/2014 12:54,3,0,New Citeline Blog # clinicaltrials # citeline # ASCO14 http://lnkd.in/dYPydAt,,,# # #,4.7387E+17,https://twitter.com/CitelineMarkY/status/473870371062419456,,,,
TwtTimes,6/3/2014 12:53,0,0,@ SeqComplete your search paper ' # ASCO14' is ready: http://tweetedtimes.com/search/%23ASCO14/en …,,@,#,4.7387E+17,https://twitter.com/TwtTimes/status/473870167911714817,,,,
RyhMd,6/3/2014 12:53,0,0,# ASCO14 pic.twitter.com/YoEavgZk8O,,,#,4.7387E+17,https://twitter.com/RyhMd/status/473870093386919937,,,,
carisls,6/3/2014 12:53,0,2,"Dr. Barbara Pockaj, @ MayoClinic presents CMI data in TNBC at # ASCO2014 # bcsm # breastcancerpic.twitter.com/5hFx2S5WqV",,@,# # #,4.7387E+17,https://twitter.com/carisls/status/473870073052946433,,,,
ECMC_UK,6/3/2014 12:52,0,0,You also saw # ASCO14 Day3&5: Johann de Bono &Chris Parker @ ICR_London @ RoyalMarsden clinical development in advanced # prostate # cancer 8/8,,@ @,# # #,4.7387E+17,https://twitter.com/ECMC_UK/status/473869955323412481,,,,
Ludwig_Cancer,6/3/2014 12:52,0,1,Ludwig collaborator @MedImmune presents encouraging # immunotherapy data at # ASCO14 http://bit.ly/1rHCh82,,@MedImmune,# #,4.7387E+17,https://twitter.com/Ludwig_Cancer/status/473869909127356416,,,,
CureMelanoma,6/3/2014 12:52,1,1,Glad u did! MT @ Melanoma_doctor: Exciting...my choice as a junior faculty years ago to focus on # immunotherapy for # melanoma & now # ASCO14,,@,# # #,4.7387E+17,https://twitter.com/CureMelanoma/status/473869845097107456,,,,
ECMC_UK,6/3/2014 12:52,0,0,# ASCO14 Day4: Jonathan Ledermann @ UCLHResearch @ CRUKLondon“no prospect of conducting RCT in rare tumors-howto change?”via @ ShannonWestin 7/8,,@ @ @,#,4.7387E+17,https://twitter.com/ECMC_UK/status/473869844748988417,,,,
gg_schwind,6/3/2014 12:52,0,0,RT @ CI4CC: All # ASCO14 attendees welcome to join @ CI4CC and our Cancer Genomics &Informatics workshops: Go To http://www.ci4cc.org ” @ ASCO,,@ @ @,#,4.7387E+17,https://twitter.com/gg_schwind/status/473869805666439169,,,,
ABenderRD,6/3/2014 12:52,0,0,MT @ DrKateWolin: LEAN study finds wt maintenance w/ @ aicrtweets print materials in breast cancer survivors http://bit.ly/1tBHbPJ # ASCO14,,@ @,#,4.7387E+17,https://twitter.com/ABenderRD/status/473869800616505344,,,,
drsam,6/3/2014 12:52,2,2,As we get close to the end of # ASCO14 I have to send a shout out to # asco who significantly stepped up the WiFi quality this year!,,,# #,4.7387E+17,https://twitter.com/drsam/status/473869732043825152,,,,
ECMC_UK,6/3/2014 12:52,0,0,# ASCO14 Day4: Gill Levitt @ GreatOrmondSt “Implemntn of # Survivorship Programs in a Nationalized Health Care System”via @ LesleyLesleys 6/8,,@ @,# #,4.7387E+17,https://twitter.com/ECMC_UK/status/473869732022849536,,,,
nycdoc29,6/3/2014 12:51,0,1,"# ASCO14 - long term Ibrutinib data being presented in e354. OS at 36m no median yet, even with high risk cyto. mPFS not reached yet",,,#,4.7387E+17,https://twitter.com/nycdoc29/status/473869650296836096,,,,
ECMC_UK,6/3/2014 12:51,0,0,# ASCO14 Day4: Ian Smith @ RoyalMarsden “endocrine rx for breast ca. long term ER+ do less well than ER- due to late relapse”via @ rsm2800 5/8,,@ @,#,4.7387E+17,https://twitter.com/ECMC_UK/status/473869623356821505,,,,
ASCO,6/3/2014 12:51,3,0,Illumination to Innovation: Transforming Data into Learning http://bit.ly/1n9s6nM @ YupOnc blog # ASCO14,,@,#,4.7387E+17,https://twitter.com/ASCO/status/473869500367261697,,,,
ASCOPost,6/3/2014 12:50,1,1,Adjuvant Exemestane w/Ovarian Suppression Better at Preventing Breast Cancer Recurrence Than Tamoxifen http://ow.ly/xA3AI # ASCO14 # bcsm,,,# #,4.73869E+17,https://twitter.com/ASCOPost/status/473869392233910273,,,,
DebiopharmNews,6/3/2014 12:50,0,0,# ASCO14 How do we develop drug today? With the future # patient in mind! http://ow.ly/xwtOO,,,# #,4.73869E+17,https://twitter.com/DebiopharmNews/status/473869347619082240,,,,
RielyMD,6/3/2014 12:50,0,0,"Schüler et al, Lux Lung 5 - improved PFS but not OS for continuing afatinib and adding chemo vs chemo alone # ASCO14",,,#,4.73869E+17,https://twitter.com/RielyMD/status/473869336604868608,,,,
TargetedOnc,6/3/2014 12:50,1,1,Chemo + standard hormone therapy prolonged life for men with newly diagnosed metastatic PC by nearly 14 mos. http://www.targetedonc.com/conference/asco-2014/14-month-survival-benefit-demonstrated-with-upfront-chemo-in-prostate-cancer … # ASCO14,,,#,4.73869E+17,https://twitter.com/TargetedOnc/status/473869325372493824,,,,
mfrimawi,6/3/2014 12:50,0,0,Thank you # Chicago for hosting # ASCO14. Here is to a world free from the fear of cancer.,,,# #,4.73869E+17,https://twitter.com/mfrimawi/status/473869247932669953,,,,
ECMC_UK,6/3/2014 12:49,0,0,"# ASCO14 Day3: Charles Swanton what is tumor heterogeneity &how will it play a role in development of agents for CRC”via @ JeffreyMOtto 4/8""",,@,#,4.73869E+17,https://twitter.com/ECMC_UK/status/473869200092823552,,,,
ECMC_UK,6/3/2014 12:49,0,0,# ASCO14 Day 2: Tom Powles @ QMULBartsTheLon @ CRUKLondon“PDL1 inhibition in 2nd line # bladder # cancer”via @ Prof_Nick_James 3/8,,@ @ @,# # #,4.73869E+17,https://twitter.com/ECMC_UK/status/473869089434505217,,,,
RyhMd,6/3/2014 12:49,0,0,Obesity: a killer in ER+ breast ca # ASCO14 pic.twitter.com/JhM9QgkZts,,,#,4.73869E+17,https://twitter.com/RyhMd/status/473869064771616769,,,,
ECMC_UK,6/3/2014 12:49,1,0,# ASCO14 Day2: Michelle Harvie (chemoprev. group –UKTCPN) @ CRUKManchester “role of nutrition-another important topic”via @ abcdiagnosis 2/8,,@ @,#,4.73869E+17,https://twitter.com/ECMC_UK/status/473868973537509377,,,,
RyhMd,6/3/2014 12:48,1,1,"@ RyhMd: circulating tumor DNA, fascinating concept # ASCO14 pic.twitter.com/nj06AGznTy",,@,#,4.73869E+17,https://twitter.com/RyhMd/status/473868948295798784,,,,
drsam,6/3/2014 12:47,0,1,"And finally, this will be an interesting case to see if FDA and EMA have different views of need for in vitro diagnostic for PD-1 # ASCO14",,,#,4.73869E+17,https://twitter.com/drsam/status/473868684155305984,,,,
ECMC_UK,6/3/2014 12:47,0,0,"Lastday # ASCO14 who have you seen from ECMCs? Day1-P Workman @ ICR_London we only have rx for 5% of genomic druggable targets""via @ DrLen 1/8""",,@ @,#,4.73869E+17,https://twitter.com/ECMC_UK/status/473868624747577344,,,,
drsam,6/3/2014 12:47,1,1,"Also, cost of PD-1 drugs may influence regulator and payor views of value of patient selection on imperfect biomarker like PD-L1. # ASCO14",,,#,4.73868E+17,https://twitter.com/drsam/status/473868483529158658,,,,
duemed,6/3/2014 12:46,0,0,"Met-NSCLC PH session: Dr JW Neal is reviewing EGFR inh: Various designs of erlotinib vs noveldrugtinib RCTs"" LOL in the room! # ASCO14""",,,#,4.73868E+17,https://twitter.com/duemed/status/473868280026132480,,,,
MaurerStats,6/3/2014 12:46,0,0,MT @ nbferrara Drug combo may be highly effective in recurrent # OvarianCancer http://1.usa.gov/1pCDCLw via @ NIH @ NCIMedia # ASCO14 # gyncsm,,@ @ @,# # #,4.73868E+17,https://twitter.com/MaurerStats/status/473868272450813952,,,,
drsam,6/3/2014 12:46,0,1,Agree strongly with audience question that having the PD-L1 expression data would help with decision to retreat with PD-1 # ASCO14,,,#,4.73868E+17,https://twitter.com/drsam/status/473868254868287490,,,,
UASDFCS,6/3/2014 12:45,0,0,Constatan la eficacia de combinar fármacos en un tipo de cáncer pulmón http://z101digital.com/app/article.aspx?id=128252 … @ ASCO @ hvhebron,,@ @,,4.73868E+17,https://twitter.com/UASDFCS/status/473868170340470784,,,,
drsam,6/3/2014 12:45,0,0,Surprised that nobody is asking if the FDA has informed the companies as to whether or not PD-L1 would be needed an in vitro dx? # asco14,,,#,4.73868E+17,https://twitter.com/drsam/status/473868102313050112,,,,
Boehringer,6/3/2014 12:45,2,0,# HCPs: What do you think has been the most important change in # lungcancer Tx in last 50 yrs? # notjustonedisease # ASCO14,,,# # # #,4.73868E+17,https://twitter.com/Boehringer/status/473868082856075264,,,,
Pharmacyclics,6/3/2014 12:45,0,1,Phase 3 RESONATE IMBRUVICA (ibrutinib) results to be presented in E354a at 11:57 am CT # ASCO14 http://bit.ly/1p6oHGj,,,#,4.73868E+17,https://twitter.com/Pharmacyclics/status/473867992049004544,,,,
OmidHamidMD,6/3/2014 12:43,8,8,Margaret Callahan @ sloan_kettering teaching all of us about # immunotherapies and response @ ASCO # ASCO14 . Phenomenal doctor !!! @ wolchokj,,@ @ @,# #,4.73867E+17,https://twitter.com/OmidHamidMD/status/473867476455788544,,,,
TommyJohn00,6/3/2014 12:42,0,0,"“ @ n8pennell: Dr. Joel Neal discussing abstr 8013-19, 36 in metastatic lung poster highlights session. # ASCO14 # LCSM”. Doing great job too",,@,# #,4.73867E+17,https://twitter.com/TommyJohn00/status/473867442465173504,,,,
drsam,6/3/2014 12:42,4,4,Callahan: Immune system too complicated for a single biomarker. # ASCO14 pic.twitter.com/MZE0N4UxnB,,,#,4.73867E+17,https://twitter.com/drsam/status/473867268791611392,,,,
EricGlazer,6/3/2014 12:41,0,0,RT @ subatomicdoc: Meta-analysis of prevalence and moderating factors for cancer-related PTSD http://bit.ly/1gyZmov # ASCO14 # healthanalytics,,@,# #,4.73867E+17,https://twitter.com/EricGlazer/status/473867171677085696,,,,
gg_schwind,6/3/2014 12:41,0,0,"Dr. @ rschilsky on Reversing the Decline in Federal Funding for Clinical Research | @ ASCO http://am.asco.org/dr-richard-schilsky-reversing-decline-federal-funding-clinical-research#.U436aslfjhF.twitter … Bleak time in biomed res""""",,@ @,#,4.73867E+17,https://twitter.com/gg_schwind/status/473867123765161984,,,,
DoctrBenway,6/3/2014 12:41,1,2,Getting # ASCO14 interpretations from @ adamfeuerstein or @ MarketWatch is about as valid as getting news from # FoxNews,,@ @,# #,4.73867E+17,https://twitter.com/DoctrBenway/status/473867114747404288,,,,
coileain,6/3/2014 12:41,0,0,Last day of ASCO. The immune response and TNBC. Response to anti-pd1 mAb MK-3475 and PD-L1 expression in melanoma. # ASCO14,,,#,4.73867E+17,https://twitter.com/coileain/status/473867093155119105,,,,
