username,date,retweets,favorites,geo,mentions,hashtags,id,;permalink,,,
michaelbcook,4/22/2015 8:23,0,1,,,# #,5.90853E+17,https://twitter.com/michaelbcook/status/590853427460177921,,,
BioWorld,4/22/2015 8:21,2,0,,,#,5.90853E+17,https://twitter.com/BioWorld/status/590852978350915584,,,
NCIgenomics,4/22/2015 8:21,0,1,,,#,5.90853E+17,https://twitter.com/NCIgenomics/status/590852899607027712,,,
MyelomaTeacher,4/22/2015 8:19,0,0,,@ @ @,# # #,5.90852E+17,https://twitter.com/MyelomaTeacher/status/590852481573396480,,,
NCIgenomics,4/22/2015 8:18,1,2,,@,#,5.90852E+17,https://twitter.com/NCIgenomics/status/590852176588754945,,,
MyelomaTeacher,4/22/2015 8:17,0,0,,,# # # # # #,5.90852E+17,https://twitter.com/MyelomaTeacher/status/590851951019057153,,,
Duke_GI_,4/22/2015 8:17,1,1,,,# # # #,5.90852E+17,https://twitter.com/Duke_GI_/status/590851871297949696,,,
PHLLifeSciences,4/22/2015 8:16,3,3,,@ @ @,# # # # #,5.90852E+17,https://twitter.com/PHLLifeSciences/status/590851728523800576,,,
pauldriscoll33,4/22/2015 8:15,0,0,,,# # #,5.90852E+17,https://twitter.com/pauldriscoll33/status/590851529336299520,,,
megeblad,4/22/2015 8:15,0,0,,@,#,5.90851E+17,https://twitter.com/megeblad/status/590851399367397376,,,
NCIgenomics,4/22/2015 8:14,0,1,,@,#,5.90851E+17,https://twitter.com/NCIgenomics/status/590851099139125248,,,
GiacomoCanesin,4/22/2015 8:13,0,2,,@,#,5.90851E+17,https://twitter.com/GiacomoCanesin/status/590850858381893632,,,
MaverickNY,4/22/2015 8:13,0,1,,,#,5.90851E+17,https://twitter.com/MaverickNY/status/590850841197858816,,,
style_thatworks,4/22/2015 8:12,0,0,,,#,5.90851E+17,https://twitter.com/style_thatworks/status/590850658582007808,,,
fluidigm,4/22/2015 8:10,0,0,,,# #,5.9085E+17,https://twitter.com/fluidigm/status/590850160286167041,,,
Expedeon1,4/22/2015 8:10,0,0,,,#,5.9085E+17,https://twitter.com/Expedeon1/status/590850086172827648,,,
theNCI,4/22/2015 8:10,9,8,,,#,5.9085E+17,https://twitter.com/theNCI/status/590850064215584768,,,
AACR,4/22/2015 8:09,0,1,,@ @ @ @,,5.9085E+17,https://twitter.com/AACR/status/590849972553129984,,,
AppliedBio,4/22/2015 8:09,2,0,,,#,5.9085E+17,https://twitter.com/AppliedBio/status/590849823919759360,,,
Biothera,4/22/2015 8:09,0,0,,,# #,5.9085E+17,https://twitter.com/Biothera/status/590849793313869824,,,
WCM_MeyerCancer,4/22/2015 8:07,0,0,,@,#,5.90849E+17,https://twitter.com/WCM_MeyerCancer/status/590849449615872000,,,
style_thatworks,4/22/2015 8:06,0,1,,@ @,#,5.90849E+17,https://twitter.com/style_thatworks/status/590849158921224192,,,
WCM_MeyerCancer,4/22/2015 8:06,0,0,,@,# #,5.90849E+17,https://twitter.com/WCM_MeyerCancer/status/590849084694626304,,,
ICR_London,4/22/2015 8:06,0,0,,@,#,5.90849E+17,https://twitter.com/ICR_London/status/590849074133409792,,,
fluidigm,4/22/2015 8:05,0,0,,@,# # #,5.90849E+17,https://twitter.com/fluidigm/status/590848943967358976,,,
DaleYuzuki,4/22/2015 8:05,0,0,,@,#,5.90849E+17,https://twitter.com/DaleYuzuki/status/590848865055744000,,,
WCM_MeyerCancer,4/22/2015 8:03,0,0,,,# #,5.90848E+17,https://twitter.com/WCM_MeyerCancer/status/590848354638241792,,,
fluidigm,4/22/2015 8:02,0,0,,,# #,5.90848E+17,https://twitter.com/fluidigm/status/590848230512054273,,,
DaleYuzuki,4/22/2015 8:02,0,0,,,#,5.90848E+17,https://twitter.com/DaleYuzuki/status/590848209737666560,,,
bonniephilly,4/22/2015 8:02,0,0,,@ @ @,#,5.90848E+17,https://twitter.com/bonniephilly/status/590848090292105218,,,
iontorrent,4/22/2015 8:02,3,3,,,#,5.90848E+17,https://twitter.com/iontorrent/status/590848083115671553,,,
Roche,4/22/2015 8:02,0,1,,,# # #,5.90848E+17,https://twitter.com/Roche/status/590848027008626688,,,
DebiopharmNews,4/22/2015 8:01,0,0,,,#,5.90848E+17,https://twitter.com/DebiopharmNews/status/590848013255499776,,,
fdinicolantonio,4/22/2015 8:01,0,0,,,# #,5.90848E+17,https://twitter.com/fdinicolantonio/status/590847919743492096,,,
practiceupdate,4/22/2015 8:00,0,0,,,# # #,5.90848E+17,https://twitter.com/practiceupdate/status/590847721382227968,,,
NCIEpi,4/22/2015 8:00,1,0,,@ @NCIExhibits,# # # # #,5.90848E+17,https://twitter.com/NCIEpi/status/590847666520752128,,,
bonniephilly,4/22/2015 8:00,1,2,,@ @ @ @,#,5.90848E+17,https://twitter.com/bonniephilly/status/590847625760407552,,,
Biothera,4/22/2015 8:00,0,0,,,# #,5.90848E+17,https://twitter.com/Biothera/status/590847593363726336,,,
AlpineBV_Miller,4/22/2015 8:00,1,2,,@,#,5.90848E+17,https://twitter.com/AlpineBV_Miller/status/590847585251917825,,,
code2cure,4/22/2015 8:00,0,0,,,# #28 #41,5.90848E+17,https://twitter.com/code2cure/status/590847531136974848,,,
DaleYuzuki,4/22/2015 7:59,0,0,,,#,5.90847E+17,https://twitter.com/DaleYuzuki/status/590847438040260608,,,
MaverickNY,4/22/2015 7:59,1,0,,,#,5.90847E+17,https://twitter.com/MaverickNY/status/590847288345382912,,,
ACinNYC2K19,4/22/2015 7:58,0,0,,,# #,5.90847E+17,https://twitter.com/ACinNYC2K19/status/590847254107398144,,,
DaleYuzuki,4/22/2015 7:58,0,0,,,#,5.90847E+17,https://twitter.com/DaleYuzuki/status/590847219835805696,,,
chemobrainfog,4/22/2015 7:58,0,1,,@,#,5.90847E+17,https://twitter.com/chemobrainfog/status/590847146783571969,,,
DaleYuzuki,4/22/2015 7:56,0,0,,,#,5.90847E+17,https://twitter.com/DaleYuzuki/status/590846759552872449,,,
Tech_Terrorist,4/22/2015 7:56,0,0,,,# #,5.90847E+17,https://twitter.com/Tech_Terrorist/status/590846542640087040,,,
DaleYuzuki,4/22/2015 7:55,1,0,,@,#,5.90846E+17,https://twitter.com/DaleYuzuki/status/590846389866856448,,,
Roche,4/22/2015 7:55,4,5,,,#,5.90846E+17,https://twitter.com/Roche/status/590846338943873024,,,
fluidigm,4/22/2015 7:55,0,0,,@,# # #,5.90846E+17,https://twitter.com/fluidigm/status/590846336116850688,,,
EpicSciences,4/22/2015 7:55,3,1,,,#,5.90846E+17,https://twitter.com/EpicSciences/status/590846261789462528,,,
DaleYuzuki,4/22/2015 7:54,0,0,,,#,5.90846E+17,https://twitter.com/DaleYuzuki/status/590846144122642432,,,
DaleYuzuki,4/22/2015 7:53,0,0,,,#,5.90846E+17,https://twitter.com/DaleYuzuki/status/590845767973265408,,,
DaleYuzuki,4/22/2015 7:50,0,0,,,#,5.90845E+17,https://twitter.com/DaleYuzuki/status/590845209803624449,,,
WinshipAtEmory,4/22/2015 7:50,0,0,,,#,5.90845E+17,https://twitter.com/WinshipAtEmory/status/590845104178515968,,,
AACR,4/22/2015 7:50,1,2,,,#,5.90845E+17,https://twitter.com/AACR/status/590845018186842112,,,
AppliedBio,4/22/2015 7:49,0,0,,,#,5.90845E+17,https://twitter.com/AppliedBio/status/590844784471724032,,,
amos18,4/22/2015 7:48,1,1,,,# #,5.90845E+17,https://twitter.com/amos18/status/590844556905689089,,,
DaleYuzuki,4/22/2015 7:47,0,0,,,#,5.90844E+17,https://twitter.com/DaleYuzuki/status/590844383588704256,,,
DaleYuzuki,4/22/2015 7:44,0,0,,,#,5.90844E+17,https://twitter.com/DaleYuzuki/status/590843700135206913,,,
DaleYuzuki,4/22/2015 7:43,0,0,,,#,5.90843E+17,https://twitter.com/DaleYuzuki/status/590843349831131137,,,
iontorrent,4/22/2015 7:43,1,0,,,#,5.90843E+17,https://twitter.com/iontorrent/status/590843271510761473,,,
MaverickNY,4/22/2015 7:42,0,0,,,#,5.90843E+17,https://twitter.com/MaverickNY/status/590843205362548737,,,
SheldonLHolder,4/22/2015 7:42,0,1,,@,#,5.90843E+17,https://twitter.com/SheldonLHolder/status/590843088014331904,,,
AstraZenecaES,4/22/2015 7:41,1,0,,,#,5.90843E+17,https://twitter.com/AstraZenecaES/status/590842879171375104,,,
DaleYuzuki,4/22/2015 7:38,0,0,,,#,5.90842E+17,https://twitter.com/DaleYuzuki/status/590842122020003840,,,
MarijnvanJaarsv,4/22/2015 7:37,0,0,,,#,5.90842E+17,https://twitter.com/MarijnvanJaarsv/status/590841836131987456,,,
DaleYuzuki,4/22/2015 7:36,0,0,,,#,5.90842E+17,https://twitter.com/DaleYuzuki/status/590841691885719552,,,
CancerResearch,4/22/2015 7:35,4,2,,,# # # # #,5.90841E+17,https://twitter.com/CancerResearch/status/590841333440479233,,,
jamienholloway,4/22/2015 7:35,0,0,,,# #,5.90841E+17,https://twitter.com/jamienholloway/status/590841261386502144,,,
DaleYuzuki,4/22/2015 7:34,0,0,,,#,5.90841E+17,https://twitter.com/DaleYuzuki/status/590840990547763202,,,
LolaRahib,4/22/2015 7:33,0,0,,@,#,5.90841E+17,https://twitter.com/LolaRahib/status/590840784670298112,,,
DaleYuzuki,4/22/2015 7:32,0,0,,,#,5.90841E+17,https://twitter.com/DaleYuzuki/status/590840640247848960,,,
DaleYuzuki,4/22/2015 7:31,0,0,,,#,5.9084E+17,https://twitter.com/DaleYuzuki/status/590840466305896448,,,
DaleYuzuki,4/22/2015 7:30,0,0,,,#,5.9084E+17,https://twitter.com/DaleYuzuki/status/590840067968602113,,,
Synthon,4/22/2015 7:30,0,0,,,# #,5.9084E+17,https://twitter.com/Synthon/status/590840040973996033,,,
DrugTargetRev,4/22/2015 7:29,0,0,,,# # #,5.9084E+17,https://twitter.com/DrugTargetRev/status/590839824598364160,,,
XcellBio,4/22/2015 7:27,0,0,,,# #,5.90839E+17,https://twitter.com/XcellBio/status/590839323785875456,,,
DaleYuzuki,4/22/2015 7:26,0,0,,,#,5.90839E+17,https://twitter.com/DaleYuzuki/status/590839087768150016,,,
jamienholloway,4/22/2015 7:25,0,0,,,# #,5.90839E+17,https://twitter.com/jamienholloway/status/590838920662880256,,,
DaleYuzuki,4/22/2015 7:25,0,0,,,#,5.90839E+17,https://twitter.com/DaleYuzuki/status/590838834532851712,,,
jamienholloway,4/22/2015 7:24,0,1,,,# #,5.90839E+17,https://twitter.com/jamienholloway/status/590838684129308673,,,
DaleYuzuki,4/22/2015 7:24,0,0,,,#,5.90839E+17,https://twitter.com/DaleYuzuki/status/590838634275799041,,,
DaleYuzuki,4/22/2015 7:22,1,1,,,#,5.90838E+17,https://twitter.com/DaleYuzuki/status/590837996464840704,,,
DaleYuzuki,4/22/2015 7:20,0,0,,,#,5.90838E+17,https://twitter.com/DaleYuzuki/status/590837661822296068,,,
DaleYuzuki,4/22/2015 7:19,0,0,,,#,5.90837E+17,https://twitter.com/DaleYuzuki/status/590837408171745280,,,
jamienholloway,4/22/2015 7:19,0,0,,,# #,5.90837E+17,https://twitter.com/jamienholloway/status/590837268530778112,,,
DaleYuzuki,4/22/2015 7:18,0,0,,,#,5.90837E+17,https://twitter.com/DaleYuzuki/status/590836973637611520,,,
DaleYuzuki,4/22/2015 7:17,0,0,,,#,5.90837E+17,https://twitter.com/DaleYuzuki/status/590836777583308802,,,
WCM_MeyerCancer,4/22/2015 7:15,1,1,,,# # #,5.90836E+17,https://twitter.com/WCM_MeyerCancer/status/590836379581550593,,,
OncLive,4/22/2015 7:15,7,0,,,#,5.90836E+17,https://twitter.com/OncLive/status/590836342629752835,,,
DaleYuzuki,4/22/2015 7:14,0,0,,,#,5.90836E+17,https://twitter.com/DaleYuzuki/status/590835941952061440,,,
DaleYuzuki,4/22/2015 7:12,0,0,,,#,5.90836E+17,https://twitter.com/DaleYuzuki/status/590835667556552704,,,
DaleYuzuki,4/22/2015 7:12,0,0,,,#,5.90835E+17,https://twitter.com/DaleYuzuki/status/590835483300732928,,,
DrSuePearson,4/22/2015 7:10,0,0,,,# # #,5.90835E+17,https://twitter.com/DrSuePearson/status/590835043053998081,,,
DaleYuzuki,4/22/2015 7:10,0,0,,,#,5.90835E+17,https://twitter.com/DaleYuzuki/status/590834952587112448,,,
MarijnvanJaarsv,4/22/2015 7:09,0,0,,,#,5.90835E+17,https://twitter.com/MarijnvanJaarsv/status/590834793174147072,,,
DaleYuzuki,4/22/2015 7:08,0,0,,,#,5.90835E+17,https://twitter.com/DaleYuzuki/status/590834608402538496,,,
DaleYuzuki,4/22/2015 7:07,1,0,,,#,5.90834E+17,https://twitter.com/DaleYuzuki/status/590834254734589953,,,
DaleYuzuki,4/22/2015 7:04,0,0,,,#,5.90834E+17,https://twitter.com/DaleYuzuki/status/590833675060846592,,,
DaleYuzuki,4/22/2015 7:03,0,0," parents and families want germline results!"" Not every family or subject; vast majority do # AACR15""",,,#,5.90833E+17,https://twitter.com/DaleYuzuki/status/590833347577913344,,
DaleYuzuki,4/22/2015 7:02,0,0,,,#,5.90833E+17,https://twitter.com/DaleYuzuki/status/590833075564781568,,,
DrugTargetRev,4/22/2015 7:01,0,0,,,#,5.90833E+17,https://twitter.com/DrugTargetRev/status/590832861210681344,,,
humanimmunenews,4/22/2015 7:00,0,0,,@,# #,5.90833E+17,https://twitter.com/humanimmunenews/status/590832535770419200,,,
UPMCPhysicianEd,4/22/2015 7:00,0,0,,,#,5.90832E+17,https://twitter.com/UPMCPhysicianEd/status/590832445194395648,,,
code2cure,4/22/2015 7:00,0,0,,,#,5.90832E+17,https://twitter.com/code2cure/status/590832444871417856,,,
DaleYuzuki,4/22/2015 6:59,0,2,,,#,5.90832E+17,https://twitter.com/DaleYuzuki/status/590832386000211968,,,
Fourni_Labo,4/22/2015 6:59,0,0,,,#,5.90832E+17,https://twitter.com/Fourni_Labo/status/590832247558823936,,,
AppliedBio,4/22/2015 6:59,0,0,,,#,5.90832E+17,https://twitter.com/AppliedBio/status/590832202004320256,,,
DaleYuzuki,4/22/2015 6:59,0,1,,@,#,5.90832E+17,https://twitter.com/DaleYuzuki/status/590832186095509504,,,
marc_drcell,4/22/2015 6:58,3,1,,,# #,5.90832E+17,https://twitter.com/marc_drcell/status/590832093405523968,,,
iontorrent,4/22/2015 6:58,0,0,,,#,5.90832E+17,https://twitter.com/iontorrent/status/590831947049369602,,,
FBiotechnologie,4/22/2015 6:55,0,0,,,#,5.90831E+17,https://twitter.com/FBiotechnologie/status/590831401425096705,,,
isciencewriter,4/22/2015 6:50,0,0,,@,# # #,5.9083E+17,https://twitter.com/isciencewriter/status/590829953169653760,,,
itenente,4/22/2015 6:49,0,1,,,#,5.9083E+17,https://twitter.com/itenente/status/590829868029386752,,,
ChanRUK,4/22/2015 6:38,0,0,,@HorizonGenomics,#,5.90827E+17,https://twitter.com/ChanRUK/status/590827007249879040,,,
kateisb,4/22/2015 6:37,0,0,,@,#,5.90827E+17,https://twitter.com/kateisb/status/590826840161443840,,,
mittallab,4/22/2015 6:37,0,0,,,# # #,5.90827E+17,https://twitter.com/mittallab/status/590826807840022528,,,
teamoncology,4/22/2015 6:36,4,1,,,#,5.90827E+17,https://twitter.com/teamoncology/status/590826624867700738,,,
teamoncology,4/22/2015 6:33,1,4,,,#,5.90826E+17,https://twitter.com/teamoncology/status/590825694893977601,,,
othermed,4/22/2015 6:32,0,0,,@ @ @,,5.90826E+17,https://twitter.com/othermed/status/590825508260032512,,,
teamoncology,4/22/2015 6:31,0,1,,@,#,5.90825E+17,https://twitter.com/teamoncology/status/590825123982147584,,,
DaleYuzuki,4/22/2015 6:22,3,0,,,#,5.90823E+17,https://twitter.com/DaleYuzuki/status/590822901256859648,,,
AppliedBio,4/22/2015 6:13,0,0,,,#,5.90821E+17,https://twitter.com/AppliedBio/status/590820625662418945,,,
DrugTargetRev,4/22/2015 6:07,0,0,,,# #,5.90819E+17,https://twitter.com/DrugTargetRev/status/590819219685646336,,,
henryfrench_ICR,4/22/2015 5:59,0,0,,,# #,5.90817E+17,https://twitter.com/henryfrench_ICR/status/590817193245433857,,,
gwaygenomics,4/22/2015 5:58,0,1,,@ @,# #,5.90817E+17,https://twitter.com/gwaygenomics/status/590816841372667904,,,
Physiomics,4/22/2015 5:57,0,0, section 5," board number 18""",,,#,5.90817E+17,https://twitter.com/Physiomics/status/590816812780097537,
Physiomics,4/22/2015 5:46,0,0,,,#,5.90814E+17,https://twitter.com/Physiomics/status/590813813638897664,,,
AppliedBio,4/22/2015 5:36,0,0,,,#,5.90811E+17,https://twitter.com/AppliedBio/status/590811335841026048,,,
AstraZenecaES,4/22/2015 5:33,0,0,,,#,5.90811E+17,https://twitter.com/AstraZenecaES/status/590810525199532033,,,
ManelEsteller,4/22/2015 5:30,2,7,,@,#,5.9081E+17,https://twitter.com/ManelEsteller/status/590809823886848001,,,
iontorrent,4/22/2015 5:17,0,0,,,#,5.90807E+17,https://twitter.com/iontorrent/status/590806533098708993,,,
JeamesSailor,4/22/2015 5:13,0,0,,@ @ @,# # # #,5.90806E+17,https://twitter.com/JeamesSailor/status/590805694904815616,,,
iontorrent,4/22/2015 4:22,0,0,,,#,5.90793E+17,https://twitter.com/iontorrent/status/590792693741178880,,,
DaleYuzuki,4/22/2015 4:11,0,0,,@PathoDiagnostic,# #,5.9079E+17,https://twitter.com/DaleYuzuki/status/590789957100404736,,,
Aiims1742,4/22/2015 4:09,1,4,,@ @ @,# # #,5.90789E+17,https://twitter.com/Aiims1742/status/590789499027881984,,,
AppliedBio,4/22/2015 4:09,3,5,,,#,5.90789E+17,https://twitter.com/AppliedBio/status/590789420950794241,,,
AstraZenecaES,4/22/2015 4:09,1,1,,@,# #,5.90789E+17,https://twitter.com/AstraZenecaES/status/590789385936703489,,,
EuropeanCancer,4/22/2015 4:05,2,2,,@,#,5.90789E+17,https://twitter.com/EuropeanCancer/status/590788575744102400,,,
StressMarq,4/22/2015 4:05,0,0,,,# # # #,5.90788E+17,https://twitter.com/StressMarq/status/590788473013014528,,,
DrSuePearson,4/22/2015 4:01,0,1,,@,# # #,5.90787E+17,https://twitter.com/DrSuePearson/status/590787420582445057,,,
JeamesSailor,4/22/2015 3:58,1,2,,,#,5.90787E+17,https://twitter.com/JeamesSailor/status/590786778484842496,,,
BairdAM,4/22/2015 3:53,2,0,,@,# #,5.90786E+17,https://twitter.com/BairdAM/status/590785573859758080,,,
iontorrent,4/22/2015 3:49,0,1,,,#,5.90784E+17,https://twitter.com/iontorrent/status/590784451224829952,,,
BairdAM,4/22/2015 3:47,0,0,,,# # #,5.90784E+17,https://twitter.com/BairdAM/status/590784001230692352,,,
BairdAM,4/22/2015 3:44,1,2,,,# # #,5.90783E+17,https://twitter.com/BairdAM/status/590783240195178496,,,
atlasantibodies,4/22/2015 3:22,1,0,,@HumanProteomepic,# # #,5.90778E+17,https://twitter.com/atlasantibodies/status/590777579252092928,,,
iontorrent,4/22/2015 3:12,0,2,,,#,5.90775E+17,https://twitter.com/iontorrent/status/590775076150255616,,,
atlasantibodies,4/22/2015 3:10,0,0,,,# # #,5.90775E+17,https://twitter.com/atlasantibodies/status/590774674843426816,,,
dhovekamp42,4/22/2015 3:10,1,0,,,# #,5.90775E+17,https://twitter.com/dhovekamp42/status/590774596384792576,,,
HGX_services_JP,4/22/2015 3:09,0,0,,@,#,5.90775E+17,https://twitter.com/HGX_services_JP/status/590774529447702528,,,
fdinicolantonio,4/22/2015 3:07,0,1,,,# #,5.90774E+17,https://twitter.com/fdinicolantonio/status/590773949878956032,,,
AppliedBio,4/22/2015 2:53,0,2,,,#,5.9077E+17,https://twitter.com/AppliedBio/status/590770285554618369,,,
DABinbiotech,4/22/2015 2:53,0,1,,@,# # # # # # #,5.9077E+17,https://twitter.com/DABinbiotech/status/590770262884352000,,,
myelomacinderel,4/22/2015 2:52,0,0,,@ @ @,,5.9077E+17,https://twitter.com/myelomacinderel/status/590770247436763136,,,
DABinbiotech,4/22/2015 2:50,0,0,,@ @,# # # #,5.9077E+17,https://twitter.com/DABinbiotech/status/590769609558646785,,,
DABinbiotech,4/22/2015 2:47,0,0,,@,# # # # #,5.90769E+17,https://twitter.com/DABinbiotech/status/590768951363301378,,,
ADCReview,4/22/2015 2:44,1,0,,@ @ @ @ @ @ @,# # #,5.90768E+17,https://twitter.com/ADCReview/status/590768186376720384,,,
Drsheikhamina,4/22/2015 2:40,3,2,https://twitter.com/Drsheikhamina/status/590767215072251904,,,,,,,
Drsheikhamina,4/22/2015 2:40,2,1,https://twitter.com/Drsheikhamina/status/590766992442806272,,,,,,,
TransgeneSA,4/22/2015 2:30,0,0,,,# # #,5.90765E+17,https://twitter.com/TransgeneSA/status/590764629070053376,,,
iskander,4/22/2015 2:22,1,1,,,#,5.90763E+17,https://twitter.com/iskander/status/590762698318680064,,,
socflyny,4/22/2015 2:06,1,2,,@ @,# #,5.90759E+17,https://twitter.com/socflyny/status/590758552286945281,,,
ernestnadal,4/22/2015 1:57,0,0,,@,,5.90756E+17,https://twitter.com/ernestnadal/status/590756332288012288,,,
humanimmunenews,4/22/2015 1:40,1,0,,@,# #,5.90752E+17,https://twitter.com/humanimmunenews/status/590751926297432065,,,
OncLive,4/22/2015 1:30,0,0,,@,#,5.9075E+17,https://twitter.com/OncLive/status/590749516237770753,,,
IREISGufficiale,4/22/2015 1:20,0,0,,@,#,5.90747E+17,https://twitter.com/IREISGufficiale/status/590746917392539649,,,
braincancer_AU,4/22/2015 1:02,0,1,,@ @,,5.90742E+17,https://twitter.com/braincancer_AU/status/590742323530756097,,,
sgoncos,4/22/2015 0:57,2,1,,@,#,5.90741E+17,https://twitter.com/sgoncos/status/590741273864228864,,,
FaltasLab,4/22/2015 0:52,2,3,,@,#,5.9074E+17,https://twitter.com/FaltasLab/status/590739995696181248,,,
PharmaReview,4/22/2015 0:36,1,0,,,# #,5.90736E+17,https://twitter.com/PharmaReview/status/590735831305949184,,,
jleePSOC,4/22/2015 0:20,2,1,,,# # #,5.90732E+17,https://twitter.com/jleePSOC/status/590731775359524864,,,
LolaRahib,4/22/2015 0:12,1,4,,@,# # #,5.9073E+17,https://twitter.com/LolaRahib/status/590729924031418368,,,
PharmaReview,4/22/2015 0:11,1,0,,,# # #,5.9073E+17,https://twitter.com/PharmaReview/status/590729592371081217,,,
EM_Asia,4/22/2015 0:09,0,1,,,# # # #,5.90729E+17,https://twitter.com/EM_Asia/status/590729175927025665,,,
JeamesSailor,4/22/2015 0:05,0,0,,@,# #,5.90728E+17,https://twitter.com/JeamesSailor/status/590728055255072768,,,
FightCRC,4/22/2015 0:05,0,0,,@ @,,5.90728E+17,https://twitter.com/FightCRC/status/590728035835502592,,,
JeamesSailor,4/22/2015 0:03,1,3,,@ @ @ @,# # #,5.90728E+17,https://twitter.com/JeamesSailor/status/590727637649195009,,,
Aiims1742,4/21/2015 23:56,0,3,,@ @,# #,5.90726E+17,https://twitter.com/Aiims1742/status/590725856210898945,,,
CancerResearch,4/21/2015 23:55,6,3,,,# #,5.90726E+17,https://twitter.com/CancerResearch/status/590725551830278145,,,
anssi_pulkkinen,4/21/2015 23:54,1,0,,@,#,5.90725E+17,https://twitter.com/anssi_pulkkinen/status/590725257096536064,,,
michaelsola,4/21/2015 23:51,4,4,,@ @ @ @,#,5.90725E+17,https://twitter.com/michaelsola/status/590724628894580736,,,
drbassambalsam,4/21/2015 23:49,1,0,,@,# #,5.90724E+17,https://twitter.com/drbassambalsam/status/590723972012122113,,,
cheilramdhan,4/21/2015 23:48,0,0,,@,#,5.90724E+17,https://twitter.com/cheilramdhan/status/590723808660697089,,,
JeamesSailor,4/21/2015 23:35,0,1,,@ @ @,# #,5.9072E+17,https://twitter.com/JeamesSailor/status/590720469239738369,,,
ShaalanBeg,4/21/2015 23:29,1,1,,@,# # #,5.90719E+17,https://twitter.com/ShaalanBeg/status/590719075707387905,,,
JeamesSailor,4/21/2015 23:27,2,2,,@ @ @,# #,5.90719E+17,https://twitter.com/JeamesSailor/status/590718508163592192,,,
OncLive,4/21/2015 23:20,2,0,,,#,5.90717E+17,https://twitter.com/OncLive/status/590716746643963906,,,
