username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink,,,,,
isoy_ely,5/31/2011 22:14,0,0,# elpeorerror El que invento el REGGAETON ¬¬ # Asco,,,# #,7.57471E+16,https://twitter.com/isoy_ely/status/75747109097312256,,,,,
fatimacanales_,5/31/2011 22:10,0,0,# ASCO!,,,#,7.57459E+16,https://twitter.com/fatimacanales_/status/75745948575342593,,,,,
yosherrera,5/31/2011 22:09,0,0,@BarbariuxMillan ps no lo respeto a las 7:45 am que salimos de casa se desalluno algunos # asco,,@BarbariuxMillan,#,7.57459E+16,https://twitter.com/yosherrera/status/75745862940237824,,,,,
tumetroflog,5/31/2011 22:09,0,0,RT @Dann0Romero2011@maruzkaa yo se que te mueres por tener Metroflog! jajajaajajaja # noesdedios # asco,,@Dann0Romero2011 @maruzkaa,# #,7.57457E+16,https://twitter.com/tumetroflog/status/75745650901393408,,,,,
Dinhoravg,5/31/2011 22:08,0,0,@ KarlaIPerez recuerda la info :)......weeey la de los rulitos de el dia de la madre tiene twiitter :S # asco,,@,#,7.57456E+16,https://twitter.com/Dinhoravg/status/75745585327636480,,,,,
michucruz,5/31/2011 22:08,0,0,@LuiiisaGonzalezla de los ondulados y el chorcito cortito # asco!!,,@LuiiisaGonzalezla,#,7.57455E+16,https://twitter.com/michucruz/status/75745544827445250,,,,,
VickiPastrana,5/31/2011 22:08,0,0,@Bvarelapeppers aaaah que # asco y yo pensaba que mis gustos eran # extraños jaja,,@Bvarelapeppers,# #,7.57455E+16,https://twitter.com/VickiPastrana/status/75745458168934401,,,,,
LaPerraBicha,5/31/2011 22:04,0,0,Que horrible un hombre con los pies feos y mas aun con las uñas cochinas # Asco,,,#,7.57444E+16,https://twitter.com/LaPerraBicha/status/75744442560167936,,,,,
mariah___lennon,5/31/2011 22:02,0,0,Tengo panza chelera... y eso que no tomo! # asco,,,#,7.57439E+16,https://twitter.com/mariah___lennon/status/75743941500215297,,,,,
vickygch,5/31/2011 22:01,0,0,mi hermano se junta con los de mision para hablar de la depilacion BIEN AHI...nose que le diran a la pobre gente # asco,,,#,7.57439E+16,https://twitter.com/vickygch/status/75743856079028224,,,,,
tracymartel_7,5/31/2011 22:00,0,0,@ maruzkaa yo se que te mueres por tener Metroflog! jajajaajajaja # noesdedios # asco,,@,# #,7.57434E+16,https://twitter.com/tracymartel_7/status/75743428100620288,,,,,
sarai_hs,5/31/2011 21:57,0,0,jajajajajajajaja chistoso @elComick # Asco----► @ m_ebrard,,@elComick @,#,7.57427E+16,https://twitter.com/sarai_hs/status/75742741111386113,,,,,
ChanequeKills,5/31/2011 21:55,0,0,"Mi familia parece una novela , todos pelean por el testamento del abuelo ¬¬ Me caen mal mis tias!! inches viboras :P # asco",,,#,7.57422E+16,https://twitter.com/ChanequeKills/status/75742236792471552,,,,,
KarlaaPastrana,5/31/2011 21:54,0,0,RT @ jlherrera7: @ KarlaaPastrana jajaja que te parece mi salon? Es lo mejor no? Con ese rico olorsito :D # asco // jaja como podian! ewww :s,,@ @,#,7.5742E+16,https://twitter.com/KarlaaPastrana/status/75741969485266944,,,,,
NamaProject,5/31/2011 21:52,0,0,"Ya me sente lo malo es que viene un wey adelante de mi que no se ha bañado en varios dias, puede salir grasa para chicharrones # asco",,,#,7.57415E+16,https://twitter.com/NamaProject/status/75741541246840832,,,,,
lupizgare,5/31/2011 21:52,0,0,la pinche gente grosera no deberia tener facebook ni twitter !!!!! # asco,,,#,7.57414E+16,https://twitter.com/lupizgare/status/75741439832768512,,,,,
ilseMonterrubio,5/31/2011 21:47,0,0,regino canta horribleee # asco,,,#,7.57401E+16,https://twitter.com/ilseMonterrubio/status/75740143604076544,,,,,
cinjaybs13,5/31/2011 21:44,0,0,Y que apenas es martes! # asco,,,#,7.57395E+16,https://twitter.com/cinjaybs13/status/75739502697648128,,,,,
zoylamaspirus,5/31/2011 21:43,1,0,RT @tanatoSacvdo: # pendejasson las que compran sus perfumes originales de FRACHE/ o las que usan de Avon # Asco,,@tanatoSacvdo,# #,7.57392E+16,https://twitter.com/zoylamaspirus/status/75739188393287680,,,,,
MissTuVieja_,5/31/2011 21:43,0,0,"Si hay algo que me da mucho asco, son los dientes AMARILLOS pero amarillos MAAAAL. # Asco # LavateLosDientes",,,# #,7.57392E+16,https://twitter.com/MissTuVieja_/status/75739164422832129,,,,,
jlherrera7,5/31/2011 21:42,0,0,@ KarlaaPastrana jajaja que te parece mi salon? Es lo mejor no? Con ese rico olorsito :D # asco,,@,#,7.5739E+16,https://twitter.com/jlherrera7/status/75739030922334208,,,,,
Isa_Fuentes_,5/31/2011 21:38,0,0,Que no se metio a mi twitter ixee lo cambio a español # ASCO,,,#,7.57379E+16,https://twitter.com/Isa_Fuentes_/status/75737949391699968,,,,,
SantimEV,5/31/2011 21:38,0,0,@Branko_Fili @ dantekuba jajajajajaj si qudas re dado vueltaaa ! si te zarpas con los rivo ajja pasas de largo ajjaja con tequila # asco jaja,,@Branko_Fili @,#,7.57379E+16,https://twitter.com/SantimEV/status/75737866944258049,,,,,
StaliinVera,5/31/2011 21:37,0,0,Una mujer cn 15 hijos ENCARNE PROPIA # asco,,,#,7.57377E+16,https://twitter.com/StaliinVera/status/75737677034561536,,,,,
ThaL_SG,5/31/2011 21:35,0,0,"Conbeber , la palabra mas naca,fea,espantosa que he escuchado.. # asco",,,#,7.57371E+16,https://twitter.com/ThaL_SG/status/75737112078589952,,,,,
Gisela_DG,5/31/2011 21:34,0,0,( # mitemas # asco ),,,# #,7.57369E+16,https://twitter.com/Gisela_DG/status/75736872785158144,,,,,
FeerGrr,5/31/2011 21:33,0,0,Que # ASCO este cosa esta lentiisima!,,,#,7.57366E+16,https://twitter.com/FeerGrr/status/75736602709725185,,,,,
magafi1984,5/31/2011 21:33,2,0,"Prefiero NO fumar y ser un wey de los mas sano posible, a fumar y sentirme en ambiente"" como muchos de uds. # Asco""",,,#,7.57366E+16,https://twitter.com/magafi1984/status/75736593616486401,,,,,
maurobabun,5/31/2011 21:30,0,0," @ celina8at: De esos hombres amables que te dan el paso solo para verte el culo # asco""hay amiga esque eres # retesetsy ;) y gastro tour?""",,@,# #,7.57361E+16,https://twitter.com/maurobabun/status/75736063397740544,,,,,
natalia_charry1,5/31/2011 21:30,0,0,Que # Asco esos Dos! :$,,,#,7.57359E+16,https://twitter.com/natalia_charry1/status/75735925719703552,,,,,
edwinr19,5/31/2011 21:29,0,0,Estoy en un grupo aki en # clases y ahy alguien hediondo a sudor # asco,,,# #,7.57356E+16,https://twitter.com/edwinr19/status/75735643753422848,,,,,
andystepanenko,5/31/2011 21:29,0,0,Odio a las viejas que se creen de 18 años :/ # asco,,,#,7.57356E+16,https://twitter.com/andystepanenko/status/75735621305516032,,,,,
chilly_w,5/31/2011 21:24,0,0,@Ammodelmerol Que puto # asco meda tu foto jajaajaj,,@Ammodelmerol,#,7.57345E+16,https://twitter.com/chilly_w/status/75734488847613952,,,,,
aquimarycarmen,5/31/2011 21:24,0,0,"¿Qué pretende esa gente que agarro esa modita de ponerle a todas las palabras terminadas con O, RS? es super de mal gusto! # asco",,,#,7.57345E+16,https://twitter.com/aquimarycarmen/status/75734460435406848,,,,,
Vivianavazq,5/31/2011 21:23,0,0,@ RicardoPrieto1 me pondraan brackets :S # asco,,@,#,7.57343E+16,https://twitter.com/Vivianavazq/status/75734258949435392,,,,,
_maldi_,5/31/2011 21:23,0,0,"@_VivianaLR obvio, mia y de teeevi # asco",,@_VivianaLR,#,7.57341E+16,https://twitter.com/_maldi_/status/75734132549877760,,,,,
danybm9,5/31/2011 21:19,0,0,Bueno que este wey no tiene otros pantalones? # asco hahaha,,,#,7.57332E+16,https://twitter.com/danybm9/status/75733195211030528,,,,,
atraco,5/31/2011 21:18,0,0,Me caga la farolería... y cm hay x los alrededores! # asco,,,#,7.5733E+16,https://twitter.com/atraco/status/75733014033858560,,,,,
GaabsLongoria,5/31/2011 21:16,0,0,Mañana todos con lysol o glade a anatomia porque se inundo todo el sotano ! D: y apesta horrible :S # asco,,,#,7.57325E+16,https://twitter.com/GaabsLongoria/status/75732485950013441,,,,,
jek_ua,5/31/2011 21:16,0,0," @ chavezcandanga @ AnabelleBlum ayuda con esto Perros callejeros están siendo vendidos por 50 Bsf al circo Los Valentinos # asco""",,@ @,#,7.57323E+16,https://twitter.com/jek_ua/status/75732326453219328,,,,,
alemacnaught,5/31/2011 21:15,0,0,“ @ celina8at: De esos hombres amables que te dan el paso solo para verte el culo # asco” D: Nacos!,,@,#,7.57321E+16,https://twitter.com/alemacnaught/status/75732102917795840,,,,,
zoylamaspirus,5/31/2011 21:12,0,0,# pendejosson los que se rascan los huevos y luego se huelen los dedos wiuk! # Asco,,,# #,7.57315E+16,https://twitter.com/zoylamaspirus/status/75731479614861312,,,,,
celina8at,5/31/2011 21:10,0,0,De esos hombres amables que te dan el paso solo para verte el culo # asco,,,#,7.5731E+16,https://twitter.com/celina8at/status/75730996309397505,,,,,
GustavoSugaGuaN,5/31/2011 21:10,0,0,JAJAJAJAJAJAJAJAJAJA y se ponen un guaral de pasoo jaja RT @Barbaravelasqez: Jaja me da risa las gordas que creen que estan buenas D: # asco,,@Barbaravelasqez,#,7.5731E+16,https://twitter.com/GustavoSugaGuaN/status/75730971940499456,,,,,
BarbaraRVC,5/31/2011 21:09,0,0,Jaja me da risa las gordas que creen que estan buenas D: # asco,,,#,7.57308E+16,https://twitter.com/BarbaraRVC/status/75730758576242688,,,,,
nachogiacone,5/31/2011 21:05,0,0,@ OrtigozaAle noo! este m gana x lejos.El otro dia estaba hablando y le volo algo d la boca.Lo agarro y se lo volvio a ponr.Era 1diente # asco,,@,#,7.57296E+16,https://twitter.com/nachogiacone/status/75729568211800065,,,,,
StephVet,5/31/2011 21:05,0,0,Yo no voy más al Extreme Planet... la última vez que fui sus salas olían a baño público! # asco,,,#,7.57296E+16,https://twitter.com/StephVet/status/75729561307983872,,,,,
Hipnomaniatica,5/31/2011 21:03,0,0,"Dan ganas de ir a mi camita y las cobijas me abracen, pero ni mierda me toca hacer muchas cosas de mecanica. # asco",,,#,7.57292E+16,https://twitter.com/Hipnomaniatica/status/75729196495806464,,,,,
brujaaax,5/31/2011 21:03,0,0,@FranChecaG ess neta vomistasste?!! # asco ahahahaha,,@FranChecaG,#,7.57292E+16,https://twitter.com/brujaaax/status/75729156280827904,,,,,
rabittoleon,5/31/2011 21:02,0,0,@ lapissh Yo una vez en # GDL vi a un niño como de 13 gordo y prieto en un arbol como animal # ASCO! jajaja,,@,# #,7.57288E+16,https://twitter.com/rabittoleon/status/75728846887981057,,,,,
meripereyra,5/31/2011 21:00,0,0,"@ candesilveyra nooooooooooo, jodeme? jajaajajajajajaajajajajajaajajaja que # asco me da",,@,#,7.57284E+16,https://twitter.com/meripereyra/status/75728367332245504,,,,,
MrAmador,5/31/2011 20:58,0,0,Mujer q quiere llegar a la casa temprano y ajora a to el mundo pa llegar a ver las novelas # noenamora # asco # esmeril,,,# # #,7.57278E+16,https://twitter.com/MrAmador/status/75727825457528832,,,,,
azidaniela,5/31/2011 20:57,0,0,@ alexnouel y donde dejas el aceite que no cambian de las sartenes por que sabe más rico... sobre todo el de los buhoneros # ASCO,,@,#,7.57277E+16,https://twitter.com/azidaniela/status/75727717030563840,,,,,
c0radeni,5/31/2011 20:55,0,0,@ drannya_dent floreadas?? desfloreadas? han de tener el trasero de coliflor....hahahahaha # asco,,@,#,7.57272E+16,https://twitter.com/c0radeni/status/75727212669702144,,,,,
Laupalacio4,5/31/2011 20:52,0,0,"Me estoy artando de la cantaleta , ya parece mi psiquiatra # asco",,,#,7.57265E+16,https://twitter.com/Laupalacio4/status/75726467421585408,,,,,
zoylamaspirus,5/31/2011 20:52,0,0,"# pendejosson los que dicen Pecsi a la Pepsi, y tambien son nacos! Wuak! # Asco",,,# #,7.57265E+16,https://twitter.com/zoylamaspirus/status/75726455069343745,,,,,
nenitolezcano,5/31/2011 20:52,0,0,@ fetcheves es una cagada es tipo da # asco @ rialjorge mala leche,,@ @,#,7.57264E+16,https://twitter.com/nenitolezcano/status/75726375843147776,,,,,
nicolasalalu,5/31/2011 20:50,0,0,Congestionadisimo un # asco,,,#,7.5726E+16,https://twitter.com/nicolasalalu/status/75725958761558016,,,,,
JoseArroyo_,5/31/2011 20:49,0,0,@ diegosama9 beibolista fuera para consumirlo! no mano yo a eso no le hago /: me da # Asco,,@,#,7.57257E+16,https://twitter.com/JoseArroyo_/status/75725711696068608,,,,,
nenitolezcano,5/31/2011 20:49,0,0,@ lulopilato a mi me da # asco @ rialjorge,,@ @,#,7.57255E+16,https://twitter.com/nenitolezcano/status/75725525154402304,,,,,
c0radeni,5/31/2011 20:48,0,0,@ drannya_dent de # tabledance ??? hahaha asi ha de estar el congal # asco,,@,# #,7.57253E+16,https://twitter.com/c0radeni/status/75725306069123072,,,,,
fabioespinoza,5/31/2011 20:46,0,0,Elektra quiere tener sexo con lamela jajajja # asco xD,,,#,7.57248E+16,https://twitter.com/fabioespinoza/status/75724770192269312,,,,,
Geoon,5/31/2011 20:45,0,0,Haaa odio el nuevo estacionamiento!! Nos obliga a pasar por un tunel lleno de garnachas!! # asco (en otra edad lo amaria),,,#,7.57245E+16,https://twitter.com/Geoon/status/75724499307347968,,,,,
Christian0928_,5/31/2011 20:44,0,0,Mi Mamá Es Tan Buena En Matemáticas Y Yo Un # Asco,,,#,7.57243E+16,https://twitter.com/Christian0928_/status/75724250211815424,,,,,
Gselleabece,5/31/2011 20:40,0,0,"# asco Estaba lloviendo xd y unos señores nos dijo Metanse pra acá q no les vmos a hcer nada [era cmo un galpón]. Si webón, pqe nacims ayer.",,,#,7.57234E+16,https://twitter.com/Gselleabece/status/75723385669287936,,,,,
drsteventucker,5/31/2011 20:39,0,0,Morning everyone! What's the plan in # singapore? Has the # asco2011 travel crush started?,,,# #,7.57231E+16,https://twitter.com/drsteventucker/status/75723069494276098,,,,,
aldo_DelacruzV,5/31/2011 20:38,0,0,ardilla tiene una garrapata en los pelos pubicos # asco,,,#,7.57229E+16,https://twitter.com/aldo_DelacruzV/status/75722903366275072,,,,,
paulavllanueva,5/31/2011 20:38,0,0,"Despues de hacer mil ejercicios de mates, en la cama ya. Y por si no fuera lo suficiente tarde... ahora no puedo dormirme... # asco",,,#,7.57229E+16,https://twitter.com/paulavllanueva/status/75722877801988096,,,,,
MVillacis,5/31/2011 20:37,0,0,RT @chubicuesta: CARLOS CARRASCO... Carlos Marx Carrasco Vicuña... Que nombre por Dios// nombre de comunistoide # asco,,@chubicuesta,#,7.57226E+16,https://twitter.com/MVillacis/status/75722584087461888,,,,,
MishMenea,5/31/2011 20:36,0,0,# Quepedo con tu perfo.. # ASCO! :S,,,# #,7.57224E+16,https://twitter.com/MishMenea/status/75722416491479043,,,,,
erik_manzano,5/31/2011 20:31,0,0,Mujeres que buscan novio rico para que las mantenga no son mujeres!!!! # asco,,,#,7.57211E+16,https://twitter.com/erik_manzano/status/75721102378283008,,,,,
Lepunche,5/31/2011 20:31,0,0,"Tambien tuve un profe en la prepa, que su nariz y frente , eran brillosas como las carnitas # asco",,,#,7.5721E+16,https://twitter.com/Lepunche/status/75720978868617216,,,,,
c0radeni,5/31/2011 20:30,0,0,"@ drannya_dent ya se, esto me paso con un elotero paseleeee...mire noma'ss que mazorcota! hahahaha # asco # quenaco hahahah""",,@,# #,7.57208E+16,https://twitter.com/c0radeni/status/75720779764994051,,,,,
Lepunche,5/31/2011 20:27,0,0,# TWitterOn como me dan # asco las mujeres con # PlastasDeMaquillaje... Es # AntiFashion,,,# # # #,7.57201E+16,https://twitter.com/Lepunche/status/75720053085052928,,,,,
ReggiMtz,5/31/2011 20:26,0,0,# haash: bye con tu video # asco # sexosasmil quitenlas YA!!,,,# # #,7.57199E+16,https://twitter.com/ReggiMtz/status/75719942628057088,,,,,
faustguerra,5/31/2011 20:26,0,0,@ salvadorskmilla hahaha que # Asco yo ya lo recibi hace una hora hahaha,,@,#,7.57198E+16,https://twitter.com/faustguerra/status/75719808188030976,,,,,
felixsol,5/31/2011 20:23,0,0,Necesito mudarme a un depa yaaaa!! # asco mis vecinos,,,#,7.57192E+16,https://twitter.com/felixsol/status/75719194905292801,,,,,
rene_brito,5/31/2011 20:23,0,0," @ toti_lopez: Neta que me acuerdo y solo me dan ganas de vomitar.... # asco""// cuenta cuenta cuenta""",,@,#,7.57192E+16,https://twitter.com/rene_brito/status/75719172289609728,,,,,
Leitorocks,5/31/2011 20:23,0,0,# eresnacosi vas a ver a chino y nacho a la # feriadurango2011 :s # asco,,,# # #,7.5719E+16,https://twitter.com/Leitorocks/status/75718967775334400,,,,,
salvatierra94,5/31/2011 20:22,0,0,Mi padre me dijo si queria ir a ver a shakira /: le dije que obvio NO! # asco,,,#,7.57188E+16,https://twitter.com/salvatierra94/status/75718822526595072,,,,,
andrescuervo9,5/31/2011 20:20,0,0,@ silvanamtz FOOOO eso comia de lunch cuando estaba en qinto son un # ASCO!,,@,#,7.57182E+16,https://twitter.com/andrescuervo9/status/75718201375334400,,,,,
spockCooper_02,5/31/2011 20:19,1,0,La Pepsi Cuau esta hecha con su sudor # asco,,,#,7.5718E+16,https://twitter.com/spockCooper_02/status/75718024312782848,,,,,
luis_fontanaa,5/31/2011 20:18,0,0,@ JanaaBrcek no me gustan los de que # asco,,@,#,7.57179E+16,https://twitter.com/luis_fontanaa/status/75717912131940353,,,,,
_gunner18,5/31/2011 20:18,0,0,"A mi jamás me ha gustado la Pepsi, y ahora mucho menos con la carota del Cuau ingiriéndola # Asco",,,#,7.57178E+16,https://twitter.com/_gunner18/status/75717756208689152,,,,,
toti_lopez,5/31/2011 20:16,0,0,Neta que me acuerdo y solo me dan ganas de vomitar.... # asco,,,#,7.57173E+16,https://twitter.com/toti_lopez/status/75717331778670594,,,,,
netoovargas,5/31/2011 20:16,0,0,nada como ver a una señora alimentando a su bebe en el camion.... # asco,,,#,7.57172E+16,https://twitter.com/netoovargas/status/75717249889079297,,,,,
issavga,5/31/2011 20:12,0,0,A la madreee! echate una verruga! :O # asco la señora en # señoritalaura,,,# #,7.57163E+16,https://twitter.com/issavga/status/75716281189412864,,,,,
nor_mi,5/31/2011 20:12,0,0,"Este sr viene en la zona de mujeres del MB, pero como es rubio las sras no lo expulsan, # asco http://yfrog.com/h0dl4rdj",,,#,7.57162E+16,https://twitter.com/nor_mi/status/75716196917452800,,,,,
LuliiBaez,5/31/2011 20:10,0,0,Por que mierda llevas a la familia Belsunce al living DE NUEVO? No era necesario # susanagimenez hoy = # asco,,,# #,7.57159E+16,https://twitter.com/LuliiBaez/status/75715910157090816,,,,,
TwitDito,5/31/2011 20:09,0,0,Odio como dejaron Twitter. # asco,,,#,7.57155E+16,https://twitter.com/TwitDito/status/75715520292335618,,,,,
elektroshot,5/31/2011 20:09,0,0,jamas impriman en icr es un # asco,,,#,7.57154E+16,https://twitter.com/elektroshot/status/75715432581050368,,,,,
J_GONZALEZM,5/31/2011 20:03,0,0,"@ Javier_Alarcon_ FIFA es un reflejo de la política internacional (Berlusconi, Lopez Obrador, Peña Nieto, Sarcosi, Putin, Chávez, Evo) # asco",,@,#,7.5714E+16,https://twitter.com/J_GONZALEZM/status/75713992210919424,,,,,
dessireeperaza,5/31/2011 20:01,0,0,Awww casi vomito solo de leer estos twitts jajajajaja # ASCO,,,#,7.57136E+16,https://twitter.com/dessireeperaza/status/75713580271542272,,,,,
CaroSB_,5/31/2011 20:01,0,0,# telasexoticas Telas vendo haha # Asco,,,# #,7.57135E+16,https://twitter.com/CaroSB_/status/75713461690175488,,,,,
PaoRoj,5/31/2011 20:00,0,0,Odio con todo mi ser las nueces D: # ASCO,,,#,7.57133E+16,https://twitter.com/PaoRoj/status/75713331809357824,,,,,
DDellArciprete,5/31/2011 19:56,0,0,asadito # asco,,,#,7.57124E+16,https://twitter.com/DDellArciprete/status/75712401059758081,,,,,
JESSICA7458,5/31/2011 19:50,0,0,Mas # Asco guaghhhhRT @ ChavezOfficial: Giordani sin plancha es un demonio mordiendo.,,@,#,7.57109E+16,https://twitter.com/JESSICA7458/status/75710884302946304,,,,,
JESSICA7458,5/31/2011 19:50,0,0,"# Asco RT @ ChavezOfficial: Giordani siempre me muerde un poquito y yo se lo permito, pero el es generoso. # Grrr",,@,# #,7.57107E+16,https://twitter.com/JESSICA7458/status/75710699053137921,,,,,
ferschmidtr,5/31/2011 19:48,0,0,@ LessGomat jajaja yasee! Pero ekis no hablemos de cosas tristes o penosas jaja # asco,,@,#,7.57103E+16,https://twitter.com/ferschmidtr/status/75710287889698816,,,,,
mitzivascncelos,5/31/2011 19:44,0,0,la imaginacion es una ayuda para mi.... me ayuda a imaginarme un mundo en que los # gatos como tuu no existan.... eres un # asco iagh!,,,# #,7.57093E+16,https://twitter.com/mitzivascncelos/status/75709282372419584,,,,,
carballokatch,5/31/2011 19:41,0,0,como apestan los baños :s # asco,,,#,7.57086E+16,https://twitter.com/carballokatch/status/75708598189178880,,,,,
azardep666,5/31/2011 19:38,0,0,La zona de carnes rojas es más apestosa que una cloaca # asco # penaajena # bodegaAurrera (@Bodega Aurrera Cuautla) http://4sq.com/lydwQF,,@Bodega,# # #,7.57077E+16,https://twitter.com/azardep666/status/75707724549197824,,,,,
